,timestamp,bids,asks
0,2021-11-22 09:17:50.607,"[[59493.0, 3390.0], [59491.5, 1000.0], [59491.0, 590.0], [59490.0, 23000.0], [59488.0, 3600.0], [59486.5, 5950.0], [59485.0, 200.0], [59484.0, 3400.0], [59483.5, 5000.0], [59481.0, 30.0]]","[[59493.5, 3580.0], [59494.0, 120.0], [59498.0, 2990.0], [59505.0, 550.0], [59506.0, 780.0], [59507.0, 3000.0], [59508.5, 50.0], [59509.0, 10580.0], [59511.5, 7000.0], [59513.0, 3880.0]]"
1,2021-11-22 09:17:50.928,"[[59493.0, 3390.0], [59491.5, 1000.0], [59491.0, 590.0], [59490.0, 23000.0], [59488.0, 3600.0], [59486.5, 5950.0], [59485.0, 200.0], [59484.0, 3400.0], [59483.5, 5000.0], [59481.0, 30.0]]","[[59493.5, 3580.0], [59498.0, 2990.0], [59499.5, 120.0], [59505.0, 550.0], [59506.0, 780.0], [59507.0, 3000.0], [59508.5, 50.0], [59509.0, 10580.0], [59511.5, 7000.0], [59513.0, 3880.0]]"
2,2021-11-22 09:17:51.163,"[[59493.0, 3390.0], [59491.5, 1000.0], [59491.0, 590.0], [59490.0, 23000.0], [59488.0, 3600.0], [59486.5, 5950.0], [59485.0, 200.0], [59484.0, 3400.0], [59483.5, 5000.0], [59481.0, 30.0]]","[[59493.5, 3580.0], [59496.5, 120.0], [59498.0, 2990.0], [59505.0, 550.0], [59506.0, 780.0], [59507.0, 3000.0], [59508.5, 50.0], [59509.0, 10580.0], [59511.5, 7000.0], [59513.0, 3880.0]]"
3,2021-11-22 09:17:51.596,"[[59493.0, 3390.0], [59491.5, 1000.0], [59491.0, 590.0], [59490.0, 23000.0], [59488.0, 3600.0], [59486.5, 6150.0], [59484.0, 3400.0], [59483.5, 5000.0], [59481.0, 30.0], [59480.0, 17050.0]]","[[59493.5, 4780.0], [59498.0, 2990.0], [59499.5, 120.0], [59502.0, 10580.0], [59505.0, 550.0], [59506.0, 780.0], [59507.0, 3000.0], [59508.5, 50.0], [59511.5, 7000.0], [59513.0, 3880.0]]"
4,2021-11-22 09:17:51.924,"[[59493.0, 3390.0], [59491.5, 1000.0], [59491.0, 590.0], [59490.0, 23000.0], [59488.0, 3600.0], [59486.5, 6150.0], [59484.0, 3400.0], [59483.5, 5000.0], [59481.0, 30.0], [59480.0, 17050.0]]","[[59493.5, 4780.0], [59498.0, 2990.0], [59499.5, 120.0], [59502.0, 10580.0], [59505.0, 550.0], [59506.0, 780.0], [59507.0, 3000.0], [59508.5, 50.0], [59511.5, 7000.0], [59513.0, 3880.0]]"
