,timestamp,bids,asks
0,2021-11-18 14:57:29.905,"[[59961.0, 184870.0], [59960.0, 2000.0], [59958.0, 3000.0], [59957.5, 1040.0], [59957.0, 3600.0], [59955.0, 138630.0], [59954.5, 5510.0], [59952.5, 100.0], [59951.0, 9360.0], [59950.5, 100.0]]","[[59961.5, 20.0], [59967.5, 7000.0], [59975.0, 3000.0], [59976.0, 10000.0], [59977.0, 3720.0], [59978.0, 790.0], [59981.0, 5000.0], [59981.5, 28330.0], [59982.0, 37870.0], [59984.5, 14220.0]]"
1,2021-11-18 14:57:30.191,"[[59961.0, 184870.0], [59960.0, 2000.0], [59958.0, 3000.0], [59957.5, 1040.0], [59957.0, 3600.0], [59955.5, 790.0], [59955.0, 138630.0], [59954.5, 7510.0], [59953.5, 9360.0], [59952.5, 100.0]]","[[59961.5, 20.0], [59967.5, 7000.0], [59968.5, 1000.0], [59975.0, 3000.0], [59976.0, 10000.0], [59977.0, 3720.0], [59981.0, 5000.0], [59981.5, 7340.0], [59982.0, 20000.0], [59984.5, 14220.0]]"
2,2021-11-18 14:57:30.522,"[[59961.0, 184970.0], [59960.0, 2000.0], [59958.0, 3000.0], [59957.5, 10400.0], [59957.0, 3600.0], [59955.5, 790.0], [59955.0, 138630.0], [59954.5, 7510.0], [59952.5, 100.0], [59950.5, 100.0]]","[[59961.5, 20.0], [59967.5, 7000.0], [59968.5, 1000.0], [59975.0, 3000.0], [59976.0, 10000.0], [59981.0, 5000.0], [59982.5, 24710.0], [59984.5, 23600.0], [59987.5, 100.0], [59988.5, 3000.0]]"
3,2021-11-18 14:57:30.809,"[[59961.0, 184970.0], [59960.0, 2000.0], [59958.0, 3000.0], [59957.5, 1040.0], [59957.0, 3600.0], [59955.5, 790.0], [59955.0, 138630.0], [59954.5, 7510.0], [59952.5, 9460.0], [59950.5, 100.0]]","[[59961.5, 20.0], [59967.5, 5000.0], [59968.5, 1000.0], [59972.0, 2000.0], [59975.0, 3000.0], [59976.0, 10000.0], [59981.0, 5000.0], [59982.5, 24710.0], [59984.5, 23600.0], [59987.5, 100.0]]"
4,2021-11-18 14:57:31.184,"[[59961.0, 184970.0], [59960.0, 2000.0], [59958.0, 12360.0], [59957.5, 1040.0], [59957.0, 3600.0], [59955.5, 790.0], [59955.0, 138630.0], [59954.5, 5510.0], [59952.5, 100.0], [59950.0, 510.0]]","[[59961.5, 20.0], [59966.5, 1000.0], [59972.0, 2000.0], [59975.0, 3000.0], [59976.0, 10000.0], [59981.0, 5000.0], [59982.5, 24710.0], [59984.0, 7340.0], [59984.5, 28600.0], [59987.5, 100.0]]"
5,2021-11-18 14:57:31.517,"[[59961.0, 77270.0], [59958.0, 12360.0], [59957.5, 1040.0], [59957.0, 3600.0], [59956.5, 2000.0], [59955.5, 790.0], [59955.0, 138630.0], [59954.5, 5510.0], [59952.5, 100.0], [59950.0, 2510.0]]","[[59961.5, 20.0], [59971.5, 3000.0], [59972.0, 2000.0], [59976.0, 10000.0], [59981.0, 5000.0], [59982.5, 24710.0], [59984.5, 23600.0], [59987.5, 100.0], [59988.5, 3000.0], [59989.0, 1380.0]]"
6,2021-11-18 14:57:31.838,"[[59961.0, 77270.0], [59960.5, 2000.0], [59958.0, 12360.0], [59957.5, 1040.0], [59957.0, 3600.0], [59955.5, 790.0], [59955.0, 138630.0], [59954.5, 5510.0], [59952.5, 100.0], [59950.5, 17170.0]]","[[59961.5, 20.0], [59964.5, 1000.0], [59971.5, 3000.0], [59972.0, 2000.0], [59975.5, 5000.0], [59976.0, 10000.0], [59982.5, 24710.0], [59984.5, 23600.0], [59987.5, 100.0], [59988.5, 3000.0]]"
7,2021-11-18 14:57:32.177,"[[59961.0, 142170.0], [59960.5, 2000.0], [59958.0, 12360.0], [59957.5, 1040.0], [59957.0, 3600.0], [59955.5, 790.0], [59955.0, 138630.0], [59954.5, 5510.0], [59952.5, 100.0], [59950.5, 17170.0]]","[[59961.5, 20.0], [59964.5, 1000.0], [59971.5, 3000.0], [59972.0, 2000.0], [59975.5, 5000.0], [59976.0, 10000.0], [59982.5, 24710.0], [59984.5, 23600.0], [59987.5, 100.0], [59988.5, 3000.0]]"
8,2021-11-18 14:57:32.377,"[[59961.0, 142170.0], [59960.5, 2000.0], [59958.0, 12360.0], [59957.5, 1040.0], [59957.0, 3600.0], [59955.5, 790.0], [59955.0, 138630.0], [59954.5, 5510.0], [59952.5, 100.0], [59950.5, 17170.0]]","[[59961.5, 20.0], [59964.5, 1000.0], [59971.5, 3000.0], [59972.0, 2000.0], [59975.5, 5000.0], [59976.0, 10000.0], [59982.5, 24710.0], [59984.5, 23600.0], [59987.5, 100.0], [59988.5, 3000.0]]"
9,2021-11-18 14:57:32.834,"[[59961.0, 77270.0], [59960.5, 2000.0], [59958.0, 12360.0], [59957.5, 1040.0], [59957.0, 3600.0], [59955.5, 790.0], [59955.0, 138630.0], [59954.5, 5510.0], [59952.5, 100.0], [59950.5, 17170.0]]","[[59961.5, 20.0], [59964.5, 1000.0], [59971.5, 3000.0], [59972.0, 2000.0], [59975.5, 5000.0], [59976.0, 10000.0], [59982.5, 24710.0], [59984.5, 23600.0], [59987.5, 100.0], [59988.5, 3000.0]]"
10,2021-11-18 14:57:33.162,"[[59961.0, 102370.0], [59960.5, 2000.0], [59958.0, 3000.0], [59957.5, 1040.0], [59957.0, 3600.0], [59955.0, 138630.0], [59954.5, 14870.0], [59952.5, 100.0], [59950.5, 17170.0], [59950.0, 2510.0]]","[[59961.5, 20.0], [59964.5, 1000.0], [59971.5, 3000.0], [59972.0, 2000.0], [59975.5, 5000.0], [59976.0, 10000.0], [59982.5, 24710.0], [59984.5, 23600.0], [59987.5, 100.0], [59988.5, 3000.0]]"
11,2021-11-18 14:57:33.497,"[[59970.0, 54180.0], [59965.0, 2000.0], [59963.0, 1000.0], [59961.0, 25230.0], [59958.0, 3000.0], [59957.5, 1040.0], [59957.0, 3600.0], [59955.5, 790.0], [59955.0, 138630.0], [59954.5, 14870.0]]","[[59970.5, 1000.0], [59976.0, 10000.0], [59976.5, 3000.0], [59982.5, 25990.0], [59984.5, 25600.0], [59987.5, 100.0], [59988.5, 3000.0], [59991.0, 7340.0], [59991.5, 69990.0], [59992.5, 100170.0]]"
