,timestamp,bids,asks
0,2021-11-19 09:53:12.243,"[[56920.0, 96020.0], [56911.5, 1000.0], [56910.0, 10000.0], [56909.0, 3600.0], [56908.0, 20000.0], [56905.5, 14900.0], [56903.5, 3100.0], [56901.0, 3000.0], [56900.5, 5000.0], [56899.5, 550.0]]","[[56920.5, 2000.0], [56929.0, 2000.0], [56930.0, 5120.0], [56930.5, 20.0], [56934.0, 1000.0], [56935.5, 2090.0], [56936.0, 1000.0], [56936.5, 30560.0], [56937.5, 20000.0], [56938.0, 20480.0]]"
1,2021-11-19 09:53:12.562,"[[56921.0, 20.0], [56920.5, 2000.0], [56920.0, 96000.0], [56919.0, 90.0], [56912.0, 20.0], [56911.5, 1000.0], [56910.0, 30000.0], [56909.0, 3600.0], [56905.5, 14900.0], [56903.5, 3100.0]]","[[56937.5, 12000.0], [56938.0, 19700.0], [56938.5, 3000.0], [56939.0, 36290.0], [56939.5, 16590.0], [56940.5, 2000.0], [56941.0, 100.0], [56942.0, 58800.0], [56944.0, 3600.0], [56944.5, 15570.0]]"
2,2021-11-19 09:53:12.919,"[[56921.0, 20.0], [56920.5, 2000.0], [56920.0, 96000.0], [56919.0, 90.0], [56913.5, 20.0], [56911.5, 1000.0], [56910.0, 30000.0], [56909.0, 3600.0], [56905.5, 14900.0], [56903.5, 3100.0]]","[[56936.5, 10000.0], [56937.0, 800.0], [56937.5, 2000.0], [56938.0, 10480.0], [56938.5, 3000.0], [56939.0, 36290.0], [56939.5, 17340.0], [56940.5, 2000.0], [56941.0, 100.0], [56942.0, 58800.0]]"
3,2021-11-19 09:53:13.230,"[[56920.0, 96000.0], [56919.0, 90.0], [56917.5, 2000.0], [56915.0, 20.0], [56914.0, 1000.0], [56910.0, 30000.0], [56909.0, 3600.0], [56908.0, 3000.0], [56905.5, 14900.0], [56903.5, 100.0]]","[[56933.5, 13000.0], [56934.0, 1000.0], [56937.0, 800.0], [56937.5, 2000.0], [56938.0, 10480.0], [56938.5, 3000.0], [56939.0, 36290.0], [56939.5, 17340.0], [56940.5, 2000.0], [56941.0, 100.0]]"
4,2021-11-19 09:53:13.581,"[[56920.5, 20.0], [56920.0, 96000.0], [56919.0, 90.0], [56917.5, 2000.0], [56915.0, 20.0], [56914.0, 1000.0], [56910.0, 30000.0], [56909.0, 3600.0], [56908.0, 3000.0], [56905.5, 14900.0]]","[[56930.5, 2000.0], [56933.5, 3000.0], [56934.0, 1000.0], [56937.0, 800.0], [56937.5, 2000.0], [56938.0, 10480.0], [56938.5, 3000.0], [56939.0, 36290.0], [56939.5, 17340.0], [56940.5, 2000.0]]"
5,2021-11-19 09:53:13.911,"[[56921.5, 20.0], [56921.0, 2000.0], [56920.0, 96000.0], [56919.0, 90.0], [56916.5, 1000.0], [56915.0, 530.0], [56914.5, 20000.0], [56909.0, 3600.0], [56908.0, 3000.0], [56905.5, 14900.0]]","[[56930.0, 2000.0], [56936.5, 1000.0], [56937.0, 800.0], [56937.5, 2000.0], [56938.0, 10480.0], [56938.5, 3000.0], [56939.0, 36290.0], [56939.5, 17340.0], [56940.5, 2000.0], [56942.0, 58800.0]]"
6,2021-11-19 09:53:14.230,"[[56921.0, 2000.0], [56920.0, 96000.0], [56919.0, 90.0], [56918.0, 10010.0], [56916.5, 1000.0], [56915.0, 510.0], [56914.5, 20000.0], [56914.0, 20.0], [56912.0, 3000.0], [56909.0, 3600.0]]","[[56928.5, 2000.0], [56933.5, 2000.0], [56936.5, 1000.0], [56938.0, 10480.0], [56939.0, 36290.0], [56939.5, 17340.0], [56940.5, 2000.0], [56942.0, 58800.0], [56943.0, 3000.0], [56944.0, 3600.0]]"
7,2021-11-19 09:53:14.562,"[[56928.0, 2760.0], [56921.0, 2000.0], [56920.0, 96020.0], [56919.0, 90.0], [56918.0, 10010.0], [56916.5, 1000.0], [56915.0, 510.0], [56914.5, 20000.0], [56912.0, 3000.0], [56910.0, 10000.0]]","[[56928.5, 2000.0], [56933.5, 2000.0], [56936.5, 1000.0], [56938.0, 10480.0], [56939.0, 36290.0], [56939.5, 17340.0], [56942.0, 58800.0], [56943.0, 3000.0], [56944.0, 3600.0], [56944.5, 15570.0]]"
8,2021-11-19 09:53:14.830,"[[56928.0, 2780.0], [56921.0, 2000.0], [56920.0, 96020.0], [56919.0, 90.0], [56918.0, 10010.0], [56916.5, 1000.0], [56915.0, 510.0], [56914.5, 20000.0], [56912.0, 3000.0], [56910.0, 10000.0]]","[[56928.5, 2000.0], [56933.5, 2000.0], [56934.5, 1000.0], [56938.0, 10480.0], [56939.0, 36290.0], [56939.5, 17340.0], [56942.0, 58800.0], [56943.0, 3000.0], [56944.0, 3600.0], [56944.5, 15570.0]]"
9,2021-11-19 09:53:15.209,"[[56928.0, 2790.0], [56921.0, 2000.0], [56920.0, 96010.0], [56919.0, 90.0], [56918.0, 10010.0], [56916.5, 1000.0], [56915.0, 510.0], [56914.5, 20000.0], [56912.0, 3000.0], [56910.0, 10000.0]]","[[56928.5, 2000.0], [56933.5, 2000.0], [56935.0, 1000.0], [56938.0, 10480.0], [56939.0, 36290.0], [56939.5, 17340.0], [56942.0, 58800.0], [56943.0, 69850.0], [56944.0, 3600.0], [56944.5, 15570.0]]"
