,timestamp,bids,asks
0,2021-11-20 09:33:09.267,"[[57935.0, 30.0], [57930.5, 9360.0], [57930.0, 1000.0], [57928.5, 100.0], [57928.0, 1100.0], [57925.0, 4800.0], [57923.5, 1710.0], [57920.0, 3000.0], [57918.0, 580.0], [57917.5, 16490.0]]","[[57935.5, 52750.0], [57939.5, 1000.0], [57942.5, 8780.0], [57943.0, 530.0], [57944.0, 2000.0], [57944.5, 3000.0], [57945.0, 10010.0], [57947.0, 10.0], [57948.0, 50000.0], [57948.5, 10000.0]]"
1,2021-11-20 09:33:09.493,"[[57935.0, 30.0], [57930.5, 9360.0], [57928.5, 100.0], [57928.0, 1100.0], [57926.0, 1000.0], [57925.0, 4800.0], [57923.5, 1710.0], [57920.0, 3000.0], [57918.0, 580.0], [57917.5, 16490.0]]","[[57935.5, 52750.0], [57937.0, 20000.0], [57939.5, 1000.0], [57942.5, 8780.0], [57943.0, 530.0], [57944.0, 2000.0], [57944.5, 3000.0], [57945.0, 10010.0], [57946.0, 10000.0], [57947.0, 10.0]]"
2,2021-11-20 09:33:09.843,"[[57935.0, 30.0], [57930.5, 9460.0], [57928.0, 1100.0], [57925.0, 4800.0], [57924.5, 1000.0], [57923.5, 1710.0], [57920.0, 3000.0], [57918.0, 580.0], [57917.5, 16490.0], [57917.0, 5000.0]]","[[57935.5, 52750.0], [57939.5, 1000.0], [57942.5, 8780.0], [57943.0, 530.0], [57944.0, 2000.0], [57944.5, 3000.0], [57945.0, 10010.0], [57946.0, 10000.0], [57947.0, 10.0], [57948.0, 50000.0]]"
3,2021-11-20 09:33:10.166,"[[57935.0, 30.0], [57930.5, 100.0], [57928.0, 1100.0], [57927.0, 9360.0], [57925.0, 4800.0], [57923.5, 1710.0], [57920.0, 3000.0], [57918.0, 580.0], [57917.5, 16490.0], [57917.0, 5000.0]]","[[57935.5, 52750.0], [57936.5, 20000.0], [57939.5, 1000.0], [57942.5, 8780.0], [57943.0, 530.0], [57943.5, 1200.0], [57944.0, 2000.0], [57944.5, 3000.0], [57945.0, 10010.0], [57946.0, 10000.0]]"
4,2021-11-20 09:33:10.456,"[[57935.0, 30.0], [57928.0, 1100.0], [57927.5, 100.0], [57925.0, 4800.0], [57924.5, 9360.0], [57923.5, 1710.0], [57920.0, 3000.0], [57918.0, 580.0], [57917.5, 16490.0], [57917.0, 5000.0]]","[[57935.5, 72720.0], [57939.5, 1000.0], [57942.5, 8780.0], [57943.0, 530.0], [57943.5, 1200.0], [57944.0, 2000.0], [57944.5, 3000.0], [57945.0, 10010.0], [57946.0, 10000.0], [57946.5, 50000.0]]"
5,2021-11-20 09:33:10.755,"[[57935.0, 30.0], [57928.0, 1100.0], [57927.5, 100.0], [57926.5, 9360.0], [57925.0, 4800.0], [57923.5, 1710.0], [57920.0, 4000.0], [57918.0, 580.0], [57917.5, 16490.0], [57917.0, 5000.0]]","[[57935.5, 72720.0], [57936.5, 20000.0], [57939.5, 1000.0], [57942.5, 8780.0], [57943.0, 530.0], [57943.5, 1200.0], [57944.0, 2000.0], [57944.5, 3000.0], [57945.0, 10010.0], [57946.0, 10000.0]]"
6,2021-11-20 09:33:11.160,"[[57935.0, 30.0], [57928.5, 9360.0], [57928.0, 1100.0], [57927.5, 100.0], [57927.0, 1000.0], [57925.0, 4800.0], [57923.5, 1710.0], [57920.0, 3000.0], [57918.0, 580.0], [57917.5, 16490.0]]","[[57935.5, 72720.0], [57939.5, 1000.0], [57942.5, 8780.0], [57943.0, 530.0], [57943.5, 1200.0], [57944.0, 2000.0], [57944.5, 3000.0], [57945.0, 10010.0], [57946.0, 10000.0], [57947.0, 50010.0]]"
7,2021-11-20 09:33:11.488,"[[57935.0, 30.0], [57930.0, 1000.0], [57929.5, 1000.0], [57928.5, 9360.0], [57928.0, 100.0], [57927.5, 100.0], [57925.0, 4800.0], [57924.0, 3000.0], [57923.5, 1710.0], [57918.0, 580.0]]","[[57935.5, 72720.0], [57940.5, 20000.0], [57942.0, 1000.0], [57942.5, 8780.0], [57943.0, 530.0], [57943.5, 1200.0], [57944.0, 2000.0], [57945.0, 10010.0], [57946.0, 10000.0], [57947.0, 10.0]]"
8,2021-11-20 09:33:11.781,"[[57935.0, 30.0], [57930.0, 1000.0], [57929.5, 1000.0], [57928.5, 9360.0], [57928.0, 100.0], [57927.5, 100.0], [57925.0, 4800.0], [57924.0, 3000.0], [57923.5, 1710.0], [57918.0, 580.0]]","[[57935.5, 72720.0], [57940.5, 20000.0], [57942.0, 1000.0], [57942.5, 8780.0], [57943.0, 530.0], [57943.5, 1200.0], [57944.0, 2000.0], [57945.0, 10010.0], [57946.0, 10000.0], [57947.0, 10.0]]"
9,2021-11-20 09:33:12.153,"[[57935.0, 30.0], [57930.0, 1000.0], [57929.5, 10360.0], [57928.0, 100.0], [57927.5, 100.0], [57925.0, 4800.0], [57924.0, 3000.0], [57923.5, 1710.0], [57918.0, 580.0], [57917.5, 16490.0]]","[[57935.5, 72720.0], [57940.0, 1000.0], [57940.5, 20000.0], [57942.5, 8780.0], [57943.0, 530.0], [57943.5, 1200.0], [57944.0, 2000.0], [57945.0, 10010.0], [57945.5, 3000.0], [57946.0, 10000.0]]"
