,timestamp,bids,asks
0,2021-11-19 10:12:26.280,"[[56722.5, 3500.0], [56722.0, 1000.0], [56721.0, 10000.0], [56720.5, 5000.0], [56715.0, 2000.0], [56709.0, 2000.0], [56708.5, 15000.0], [56706.5, 3600.0], [56706.0, 1810.0], [56705.5, 70010.0]]","[[56723.0, 43010.0], [56724.0, 2000.0], [56728.5, 20.0], [56730.0, 1000.0], [56731.0, 4110.0], [56731.5, 510.0], [56734.0, 7380.0], [56735.5, 46360.0], [56737.0, 20000.0], [56738.0, 3000.0]]"
1,2021-11-19 10:12:26.348,"[[56722.5, 3500.0], [56722.0, 1000.0], [56721.0, 10000.0], [56720.5, 5000.0], [56715.0, 2000.0], [56709.0, 2000.0], [56708.5, 15000.0], [56706.5, 3600.0], [56706.0, 1810.0], [56705.5, 70010.0]]","[[56723.0, 43010.0], [56724.0, 2000.0], [56728.5, 20.0], [56730.0, 1000.0], [56731.0, 4110.0], [56731.5, 510.0], [56734.0, 7380.0], [56735.5, 46360.0], [56737.0, 20000.0], [56738.0, 3000.0]]"
2,2021-11-19 10:12:26.532,"[[56722.5, 3500.0], [56722.0, 1000.0], [56721.0, 10000.0], [56720.5, 5000.0], [56715.0, 2000.0], [56709.0, 2000.0], [56708.5, 15000.0], [56706.5, 3600.0], [56706.0, 1810.0], [56705.5, 70010.0]]","[[56723.0, 43010.0], [56727.0, 2000.0], [56728.5, 20.0], [56730.0, 1000.0], [56731.0, 4110.0], [56731.5, 510.0], [56734.0, 7380.0], [56735.5, 46360.0], [56737.0, 20000.0], [56738.0, 3000.0]]"
3,2021-11-19 10:12:27.017,"[[56722.5, 3500.0], [56722.0, 1000.0], [56721.0, 10000.0], [56720.5, 5000.0], [56715.0, 2000.0], [56709.0, 2000.0], [56708.5, 15000.0], [56706.5, 3600.0], [56706.0, 1810.0], [56705.5, 70010.0]]","[[56723.0, 43010.0], [56726.5, 2000.0], [56728.5, 20.0], [56730.0, 1000.0], [56731.0, 4110.0], [56731.5, 510.0], [56734.0, 7380.0], [56735.5, 46360.0], [56737.0, 20000.0], [56738.0, 3000.0]]"
4,2021-11-19 10:12:27.326,"[[56722.5, 3500.0], [56722.0, 1000.0], [56721.0, 10000.0], [56720.5, 5000.0], [56715.0, 2000.0], [56709.0, 2000.0], [56708.5, 15000.0], [56706.5, 3600.0], [56706.0, 1810.0], [56705.5, 70010.0]]","[[56723.0, 43010.0], [56725.5, 2000.0], [56726.5, 560.0], [56728.5, 20.0], [56730.0, 1000.0], [56731.0, 4110.0], [56731.5, 510.0], [56734.0, 7380.0], [56735.5, 46360.0], [56737.0, 20000.0]]"
5,2021-11-19 10:12:27.623,"[[56722.5, 3500.0], [56722.0, 1000.0], [56721.0, 10000.0], [56720.5, 5000.0], [56715.0, 2000.0], [56709.0, 2000.0], [56708.5, 15000.0], [56706.5, 3600.0], [56706.0, 1810.0], [56705.5, 70010.0]]","[[56723.0, 43010.0], [56725.5, 2000.0], [56726.5, 560.0], [56728.5, 20.0], [56730.0, 1000.0], [56731.0, 4110.0], [56731.5, 510.0], [56734.0, 7380.0], [56735.5, 46360.0], [56737.0, 20000.0]]"
6,2021-11-19 10:12:27.999,"[[56722.5, 9170.0], [56722.0, 1000.0], [56721.0, 10000.0], [56720.5, 5000.0], [56715.0, 2000.0], [56709.0, 2000.0], [56708.5, 15000.0], [56706.5, 3600.0], [56706.0, 1810.0], [56705.5, 44100.0]]","[[56723.0, 38010.0], [56726.5, 560.0], [56728.5, 20.0], [56729.0, 2000.0], [56730.0, 1000.0], [56731.0, 4110.0], [56731.5, 510.0], [56734.0, 7380.0], [56735.5, 46360.0], [56737.0, 20000.0]]"
