,timestamp,bids,asks
0,2021-11-18 14:55:43.181,"[[60003.0, 8680.0], [59991.0, 8540.0], [59986.0, 2000.0], [59983.5, 9800.0], [59981.5, 100.0], [59978.5, 510.0], [59977.5, 10360.0], [59974.0, 20000.0], [59973.0, 295670.0], [59972.5, 570.0]]","[[60003.5, 210610.0], [60004.0, 1000.0], [60004.5, 3000.0], [60005.0, 4720.0], [60005.5, 20000.0], [60007.5, 2200.0], [60008.0, 960.0], [60009.0, 70270.0], [60010.0, 1000.0], [60011.0, 2000.0]]"
1,2021-11-18 14:55:43.420,"[[60003.0, 8680.0], [59991.0, 8540.0], [59985.5, 2000.0], [59983.5, 9800.0], [59981.5, 100.0], [59978.5, 510.0], [59977.5, 10360.0], [59974.0, 20000.0], [59973.0, 295670.0], [59972.5, 570.0]]","[[60003.5, 77610.0], [60004.0, 1000.0], [60004.5, 5200.0], [60005.0, 4720.0], [60005.5, 20000.0], [60008.0, 960.0], [60009.0, 70270.0], [60010.0, 1000.0], [60011.0, 2000.0], [60011.5, 150030.0]]"
2,2021-11-18 14:55:43.792,"[[60003.0, 8680.0], [59991.0, 8540.0], [59985.5, 2000.0], [59983.5, 9800.0], [59981.5, 100.0], [59978.5, 510.0], [59977.5, 1000.0], [59976.0, 9360.0], [59972.5, 570.0], [59972.0, 10520.0]]","[[60003.5, 77610.0], [60004.0, 1000.0], [60004.5, 5200.0], [60005.0, 4720.0], [60005.5, 20000.0], [60008.0, 960.0], [60009.0, 70270.0], [60010.0, 1000.0], [60011.0, 2000.0], [60011.5, 150030.0]]"
3,2021-11-18 14:55:44.065,"[[60003.0, 8680.0], [59991.0, 8540.0], [59985.5, 2000.0], [59983.5, 9800.0], [59982.5, 9360.0], [59981.5, 100.0], [59978.5, 510.0], [59977.5, 1000.0], [59972.5, 570.0], [59972.0, 10520.0]]","[[60003.5, 77610.0], [60004.0, 1000.0], [60004.5, 5200.0], [60005.0, 4720.0], [60005.5, 20000.0], [60008.0, 960.0], [60009.0, 70270.0], [60010.0, 1000.0], [60011.0, 2000.0], [60011.5, 150030.0]]"
4,2021-11-18 14:55:44.341,"[[60003.0, 8680.0], [59991.0, 8540.0], [59985.5, 2000.0], [59983.5, 9800.0], [59983.0, 9360.0], [59981.5, 100.0], [59978.5, 510.0], [59977.5, 1000.0], [59972.5, 570.0], [59972.0, 10520.0]]","[[60003.5, 155210.0], [60004.0, 1000.0], [60004.5, 5200.0], [60005.0, 4720.0], [60005.5, 20000.0], [60008.0, 5960.0], [60009.0, 70270.0], [60010.0, 1000.0], [60011.0, 2000.0], [60012.0, 42100.0]]"
5,2021-11-18 14:55:44.713,"[[60003.0, 8680.0], [59991.0, 8540.0], [59985.5, 2000.0], [59983.5, 9800.0], [59983.0, 9360.0], [59981.5, 100.0], [59978.5, 510.0], [59977.5, 1000.0], [59972.5, 570.0], [59972.0, 10520.0]]","[[60003.5, 155210.0], [60004.0, 1000.0], [60004.5, 5200.0], [60005.0, 4720.0], [60005.5, 20000.0], [60008.0, 5960.0], [60009.0, 70270.0], [60010.0, 1000.0], [60010.5, 150030.0], [60011.0, 2000.0]]"
6,2021-11-18 14:55:45.105,"[[60003.0, 8680.0], [59991.0, 8540.0], [59983.5, 9800.0], [59983.0, 9360.0], [59981.5, 100.0], [59980.5, 2000.0], [59978.5, 510.0], [59973.0, 1000.0], [59972.5, 570.0], [59972.0, 10520.0]]","[[60003.5, 67610.0], [60004.0, 1000.0], [60004.5, 5200.0], [60005.0, 4720.0], [60005.5, 20000.0], [60008.0, 5960.0], [60009.0, 70270.0], [60010.0, 1000.0], [60010.5, 150030.0], [60011.0, 2000.0]]"
7,2021-11-18 14:55:45.396,"[[60003.0, 8680.0], [59991.0, 8540.0], [59983.5, 11800.0], [59981.5, 100.0], [59980.5, 9360.0], [59978.5, 510.0], [59973.0, 1000.0], [59972.5, 570.0], [59972.0, 10520.0], [59971.0, 20000.0]]","[[60003.5, 187810.0], [60004.0, 1000.0], [60004.5, 5200.0], [60005.0, 4720.0], [60005.5, 20000.0], [60008.0, 7960.0], [60009.0, 70270.0], [60010.0, 1000.0], [60010.5, 150030.0], [60011.0, 2000.0]]"
8,2021-11-18 14:55:45.743,"[[60003.0, 7760.0], [59991.0, 8540.0], [59983.5, 11800.0], [59981.5, 9460.0], [59978.5, 510.0], [59973.0, 1000.0], [59972.5, 570.0], [59972.0, 10520.0], [59971.0, 20000.0], [59968.5, 3690.0]]","[[60003.5, 200610.0], [60004.0, 1000.0], [60004.5, 5200.0], [60005.0, 4720.0], [60005.5, 20000.0], [60008.0, 7960.0], [60009.0, 70270.0], [60010.0, 1000.0], [60010.5, 150030.0], [60011.0, 2000.0]]"
9,2021-11-18 14:55:46.074,"[[60003.0, 7760.0], [59991.0, 8540.0], [59988.0, 2000.0], [59983.5, 9800.0], [59981.5, 100.0], [59980.5, 9360.0], [59978.5, 510.0], [59973.0, 1000.0], [59972.5, 570.0], [59972.0, 10520.0]]","[[60003.5, 177810.0], [60004.0, 1000.0], [60004.5, 5200.0], [60005.0, 4720.0], [60008.0, 7960.0], [60009.0, 70270.0], [60010.0, 1000.0], [60010.5, 150030.0], [60011.0, 2000.0], [60012.0, 42100.0]]"
10,2021-11-18 14:55:46.372,"[[60003.0, 7760.0], [59991.0, 8540.0], [59988.0, 2000.0], [59983.5, 9800.0], [59981.5, 100.0], [59980.5, 9360.0], [59978.5, 510.0], [59973.0, 1000.0], [59972.5, 570.0], [59972.0, 10520.0]]","[[60003.5, 207810.0], [60004.0, 1000.0], [60004.5, 5200.0], [60005.0, 4720.0], [60008.0, 7960.0], [60009.0, 70270.0], [60010.0, 1000.0], [60010.5, 150030.0], [60011.0, 2000.0], [60012.0, 42100.0]]"
11,2021-11-18 14:55:46.770,"[[60003.0, 7760.0], [59991.0, 8540.0], [59988.0, 2000.0], [59983.5, 9800.0], [59981.5, 100.0], [59980.5, 9360.0], [59978.5, 510.0], [59973.0, 1000.0], [59972.5, 570.0], [59972.0, 10520.0]]","[[60003.5, 99810.0], [60004.0, 1000.0], [60004.5, 3000.0], [60005.0, 4720.0], [60008.0, 7960.0], [60009.0, 70270.0], [60010.0, 1000.0], [60010.5, 150030.0], [60011.0, 2000.0], [60012.0, 42100.0]]"
12,2021-11-18 14:55:47.095,"[[60003.0, 7760.0], [59991.0, 8540.0], [59984.0, 2000.0], [59983.5, 9800.0], [59981.5, 100.0], [59980.5, 9360.0], [59978.5, 510.0], [59973.0, 1000.0], [59972.5, 570.0], [59972.0, 10610.0]]","[[60003.5, 89810.0], [60004.0, 1000.0], [60004.5, 3000.0], [60005.0, 4720.0], [60008.0, 7960.0], [60009.0, 70270.0], [60010.0, 1000.0], [60010.5, 150030.0], [60011.0, 2000.0], [60012.0, 42100.0]]"
