,timestamp,bids,asks
0,2021-11-18 14:54:38.205,"[[59906.5, 10000.0], [59905.5, 9360.0], [59902.0, 8000.0], [59898.5, 3600.0], [59895.0, 3000.0], [59894.0, 2000.0], [59892.0, 10000.0], [59889.5, 2000.0], [59888.5, 15010.0], [59887.5, 16010.0]]","[[59907.0, 133220.0], [59911.0, 3000.0], [59915.5, 600.0], [59916.5, 10.0], [59917.0, 20000.0], [59918.0, 5000.0], [59918.5, 11700.0], [59919.5, 100.0], [59921.0, 15250.0], [59922.0, 50000.0]]"
1,2021-11-18 14:54:38.341,"[[59906.5, 10000.0], [59904.5, 9360.0], [59902.0, 8000.0], [59895.0, 3000.0], [59894.0, 2000.0], [59892.0, 10000.0], [59890.0, 3600.0], [59888.5, 15010.0], [59887.5, 16010.0], [59887.0, 2000.0]]","[[59907.0, 133220.0], [59907.5, 3000.0], [59915.5, 400.0], [59916.5, 10.0], [59917.0, 20000.0], [59918.0, 5000.0], [59918.5, 10010.0], [59919.5, 100.0], [59920.5, 17000.0], [59921.0, 15250.0]]"
2,2021-11-18 14:54:38.672,"[[59900.5, 9360.0], [59898.0, 1000.0], [59895.0, 8000.0], [59890.5, 3000.0], [59890.0, 3600.0], [59888.5, 15010.0], [59887.5, 16010.0], [59885.0, 10000.0], [59883.5, 2000.0], [59880.5, 100.0]]","[[59901.0, 19140.0], [59907.5, 3000.0], [59911.5, 5000.0], [59912.5, 20000.0], [59915.5, 400.0], [59916.0, 50000.0], [59918.0, 33790.0], [59918.5, 10010.0], [59919.5, 100.0], [59920.5, 17000.0]]"
3,2021-11-18 14:54:39.006,"[[59895.0, 10000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59880.5, 3600.0], [59880.0, 110.0], [59877.0, 510.0], [59875.0, 16370.0], [59874.0, 15000.0], [59873.5, 2100.0], [59872.0, 1000.0]]","[[59895.5, 61340.0], [59898.5, 1000.0], [59907.0, 90.0], [59908.5, 20000.0], [59911.0, 17280.0], [59911.5, 5000.0], [59915.0, 580.0], [59915.5, 400.0], [59916.5, 3600.0], [59918.0, 16860.0]]"
4,2021-11-18 14:54:39.336,"[[59889.0, 10000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59885.5, 1000.0], [59880.5, 5600.0], [59880.0, 110.0], [59878.0, 10000.0], [59877.5, 3000.0], [59877.0, 510.0], [59875.0, 16370.0]]","[[59895.5, 62340.0], [59896.0, 3000.0], [59900.0, 5000.0], [59906.5, 16580.0], [59907.0, 1780.0], [59908.5, 20000.0], [59911.0, 17280.0], [59915.0, 580.0], [59915.5, 400.0], [59916.5, 3600.0]]"
5,2021-11-18 14:54:39.654,"[[59895.0, 139100.0], [59894.0, 1000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59885.5, 3000.0], [59884.5, 5000.0], [59880.5, 5600.0], [59880.0, 110.0], [59878.0, 10000.0], [59877.0, 510.0]]","[[59895.5, 55340.0], [59897.0, 1000.0], [59900.5, 3000.0], [59906.0, 5000.0], [59907.0, 1780.0], [59908.5, 20000.0], [59915.0, 18040.0], [59915.5, 400.0], [59916.5, 3600.0], [59917.5, 9340.0]]"
6,2021-11-18 14:54:39.988,"[[59890.5, 11000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59886.0, 2000.0], [59885.5, 3000.0], [59880.5, 5600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0], [59877.0, 510.0]]","[[59891.0, 5000.0], [59895.5, 26100.0], [59897.0, 1000.0], [59900.5, 3000.0], [59904.5, 20000.0], [59906.0, 5000.0], [59907.0, 1780.0], [59915.0, 17460.0], [59915.5, 400.0], [59916.5, 3600.0]]"
7,2021-11-18 14:54:40.331,"[[59890.5, 11000.0], [59888.0, 8000.0], [59886.5, 9360.0], [59886.0, 2000.0], [59885.5, 3000.0], [59880.5, 5600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0], [59877.0, 510.0]]","[[59891.0, 5000.0], [59892.5, 1000.0], [59895.5, 26100.0], [59900.5, 3000.0], [59904.5, 20000.0], [59906.0, 5000.0], [59907.0, 1780.0], [59915.0, 17460.0], [59915.5, 400.0], [59916.5, 3600.0]]"
8,2021-11-18 14:54:40.659,"[[59890.5, 28070.0], [59888.0, 8000.0], [59886.5, 9360.0], [59886.0, 2000.0], [59885.5, 3000.0], [59880.5, 5600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0], [59877.0, 510.0]]","[[59891.0, 5000.0], [59892.5, 1000.0], [59900.5, 3000.0], [59904.5, 20000.0], [59906.0, 5000.0], [59907.0, 1780.0], [59915.5, 400.0], [59916.5, 3600.0], [59917.0, 2000.0], [59917.5, 77330.0]]"
9,2021-11-18 14:54:40.995,"[[59892.0, 177970.0], [59890.5, 126800.0], [59888.5, 9360.0], [59888.0, 8000.0], [59886.5, 2000.0], [59885.5, 3000.0], [59880.5, 5600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59904.5, 20000.0], [59906.0, 5000.0], [59907.0, 1780.0], [59913.0, 10000.0], [59915.0, 550.0], [59915.5, 400.0], [59916.0, 4000.0], [59916.5, 3600.0]]"
10,2021-11-18 14:54:41.285,"[[59892.0, 177970.0], [59890.5, 1000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59886.5, 2000.0], [59885.5, 3000.0], [59880.5, 5600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59904.5, 20000.0], [59906.0, 5000.0], [59907.0, 1780.0], [59913.0, 10000.0], [59915.0, 550.0], [59915.5, 400.0], [59916.5, 3600.0], [59917.0, 2000.0]]"
11,2021-11-18 14:54:41.619,"[[59892.0, 44870.0], [59890.5, 1000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59886.5, 2000.0], [59885.5, 3000.0], [59880.5, 5600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59904.5, 20000.0], [59906.0, 5000.0], [59907.0, 1780.0], [59913.0, 10000.0], [59915.0, 550.0], [59915.5, 400.0], [59916.5, 3600.0], [59917.0, 13340.0]]"
12,2021-11-18 14:54:41.989,"[[59892.0, 151070.0], [59890.5, 1000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59886.5, 2000.0], [59885.5, 3000.0], [59880.5, 3600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59902.5, 20000.0], [59903.5, 1690.0], [59906.0, 5000.0], [59907.0, 90.0], [59915.0, 550.0], [59915.5, 400.0], [59916.5, 3600.0], [59917.0, 13340.0]]"
13,2021-11-18 14:54:42.306,"[[59892.0, 141070.0], [59890.5, 1000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59886.5, 2000.0], [59885.5, 3000.0], [59880.5, 3600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59901.5, 15230.0], [59902.5, 20000.0], [59906.0, 5000.0], [59907.0, 90.0], [59911.0, 1690.0], [59913.0, 10000.0], [59915.0, 550.0], [59915.5, 400.0]]"
14,2021-11-18 14:54:42.644,"[[59892.0, 141070.0], [59890.5, 1000.0], [59889.5, 2000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59885.5, 3000.0], [59880.5, 3600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59901.5, 15230.0], [59902.5, 20000.0], [59903.0, 1690.0], [59906.0, 5000.0], [59907.0, 90.0], [59915.0, 550.0], [59915.5, 400.0], [59916.5, 3600.0]]"
15,2021-11-18 14:54:42.982,"[[59892.0, 141070.0], [59890.5, 1000.0], [59889.5, 2000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59885.5, 3000.0], [59880.5, 3600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59901.5, 15230.0], [59902.5, 20000.0], [59903.0, 1690.0], [59906.0, 5000.0], [59907.0, 90.0], [59915.0, 550.0], [59915.5, 400.0], [59916.5, 3600.0]]"
16,2021-11-18 14:54:43.310,"[[59892.0, 34870.0], [59890.5, 1000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59885.5, 3000.0], [59885.0, 2000.0], [59880.5, 3600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59901.5, 15230.0], [59902.5, 20000.0], [59903.0, 1690.0], [59906.0, 5000.0], [59907.0, 90.0], [59913.0, 10000.0], [59915.0, 550.0], [59915.5, 400.0]]"
17,2021-11-18 14:54:43.625,"[[59892.0, 34870.0], [59890.5, 1000.0], [59888.5, 9360.0], [59888.0, 10000.0], [59885.5, 3000.0], [59880.5, 3600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0], [59877.0, 510.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59901.5, 15230.0], [59902.5, 20000.0], [59903.0, 1690.0], [59906.0, 5000.0], [59907.0, 90.0], [59913.0, 10000.0], [59915.0, 550.0], [59915.5, 400.0]]"
18,2021-11-18 14:54:43.912,"[[59892.0, 116870.0], [59890.5, 1000.0], [59888.5, 9360.0], [59888.0, 10000.0], [59885.5, 3000.0], [59880.5, 3600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0], [59877.0, 510.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59901.5, 15230.0], [59902.5, 20000.0], [59903.0, 1690.0], [59906.0, 5000.0], [59907.0, 90.0], [59913.0, 10000.0], [59915.0, 550.0], [59915.5, 400.0]]"
19,2021-11-18 14:54:44.225,"[[59892.0, 116870.0], [59890.5, 1000.0], [59888.5, 9360.0], [59888.0, 10000.0], [59885.5, 3000.0], [59880.5, 3600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0], [59877.0, 510.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59901.5, 15230.0], [59902.5, 20000.0], [59903.0, 1690.0], [59906.0, 5000.0], [59907.0, 90.0], [59913.0, 10000.0], [59915.0, 550.0], [59915.5, 400.0]]"
20,2021-11-18 14:54:44.625,"[[59892.0, 116870.0], [59890.5, 1000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59886.5, 2000.0], [59885.5, 3000.0], [59880.5, 3600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59901.5, 15230.0], [59902.5, 20000.0], [59903.0, 1690.0], [59906.0, 5000.0], [59907.0, 90.0], [59913.0, 10000.0], [59915.0, 550.0], [59915.5, 400.0]]"
21,2021-11-18 14:54:44.942,"[[59892.0, 83770.0], [59890.5, 1000.0], [59889.5, 2000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59885.5, 3000.0], [59880.5, 3600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59901.5, 15230.0], [59902.5, 20000.0], [59903.0, 1690.0], [59906.0, 5000.0], [59907.0, 90.0], [59913.0, 10000.0], [59915.0, 550.0], [59915.5, 400.0]]"
22,2021-11-18 14:54:45.295,"[[59892.0, 83770.0], [59890.5, 1000.0], [59889.5, 2000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59885.5, 3000.0], [59880.5, 3600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0]]","[[59892.5, 1000.0], [59900.5, 3000.0], [59901.5, 15230.0], [59902.5, 20000.0], [59903.0, 1690.0], [59906.0, 5000.0], [59907.0, 90.0], [59913.0, 10000.0], [59915.0, 550.0], [59915.5, 400.0]]"
23,2021-11-18 14:54:45.601,"[[59900.0, 6070.0], [59894.5, 1000.0], [59892.5, 2000.0], [59892.0, 48900.0], [59888.5, 9360.0], [59888.0, 8000.0], [59885.5, 3000.0], [59880.5, 3600.0], [59880.0, 110.0], [59878.5, 5000.0]]","[[59900.5, 44100.0], [59901.0, 1000.0], [59901.5, 15230.0], [59902.5, 20000.0], [59903.0, 1690.0], [59906.0, 5000.0], [59907.0, 90.0], [59913.0, 10000.0], [59915.0, 550.0], [59915.5, 50400.0]]"
24,2021-11-18 14:54:45.951,"[[59892.5, 2000.0], [59891.5, 1000.0], [59888.5, 9360.0], [59888.0, 8000.0], [59885.5, 3000.0], [59880.5, 3600.0], [59880.0, 110.0], [59878.5, 5000.0], [59878.0, 10000.0], [59877.0, 510.0]]","[[59893.0, 8140.0], [59900.5, 96600.0], [59901.5, 15230.0], [59902.5, 20000.0], [59903.0, 1690.0], [59906.0, 5000.0], [59907.0, 90.0], [59913.0, 10000.0], [59915.0, 4550.0], [59915.5, 400.0]]"
